filename,width,height,class,xmin,ymin,xmax,ymax
87_jpg.rf.1671bf1160157f8474083e571b55b3ac.jpg,416,416,Potholes,109,197,255,338
92_jpg.rf.2373dbce2a249b2c05892e3a915d7a47.jpg,416,416,Potholes,234,194,416,310

198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,14,131,54,176
198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,194,173,259,250
198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,224,281,257,320
198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,340,302,399,415
198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,186,0,250,39
198_jpg.rf.21cb1860b65a477160ef7b939d00168a.jpg,416,416,Potholes,251,20,281,55
48_jpg.rf.210499fd076e0195730face641b8f22f.jpg,416,416,Potholes,157,143,269,194
48_jpg.rf.210499fd076e0195730face641b8f22f.jpg,416,416,Potholes,129,269,243,363
7_jpg.rf.246d3c52fb08699967cd053719c5f41b.jpg,416,416,Potholes,30,243,222,376
7_jpg.rf.246d3c52fb08699967cd053719c5f41b.jpg,416,416,Potholes,154,185,360,260
85_jpg.rf.2268cea0cb30dfd27a188816ae681975.jpg,416,416,Potholes,181,69,261,118
110_jpg.rf.2a08a2b78418a5a2ba3606833aef7d7c.jpg,416,416,Potholes,101,71,135,123
110_jpg.rf.2a08a2b78418a5a2ba3606833aef7d7c.jpg,416,416,Potholes,28,86,114,187
110_jpg.rf.2a08a2b78418a5a2ba3606833aef7d7c.jpg,416,416,Potholes,110,94,368,307
130_jpg.rf.23db54d4c94a41dc433688e6b71b7412.jpg,416,416,Potholes,232,281,357,376
130_jpg.rf.23db54d4c94a41dc433688e6b71b7412.jpg,416,416,Potholes,159,337,249,415
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,275,175,416,368
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,195,264,228,341
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,132,263,190,350
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,30,307,107,394
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,210,357,258,404
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,141,364,202,414
258_jpg.rf.1f98dad1b1d834d6c114a5be04c3b8f7.jpg,416,416,Potholes,273,382,347,415
69_jpg.rf.2647f55444caef9601090e3b5ff7db7d.jpg,416,416,Potholes,229,20,350,115
69_jpg.rf.2647f55444caef9601090e3b5ff7db7d.jpg,416,416,Potholes,57,159,214,416
66_jpg.rf.22044849bea8824887b78af41a970c16.jpg,416,416,Potholes,0,170,256,415
204_jpg.rf.24b250879f3896638d381dcccc635421.jpg,416,416,Potholes,133,190,338,318
136_jpg.rf.23de31a981df47f685ab6447d5800b70.jpg,416,416,Potholes,24,105,366,347
67_jpg.rf.24f507769afed3c11adb3280c1f8abc7.jpg,416,416,Potholes,1,224,119,316
67_jpg.rf.24f507769afed3c11adb3280c1f8abc7.jpg,416,416,Potholes,235,98,393,416
67_jpg.rf.24f507769afed3c11adb3280c1f8abc7.jpg,416,416,Potholes,121,282,233,341
86_jpg.rf.2122e93d5d5503c1b72ac3644de4bd81.jpg,416,416,Potholes,15,386,132,415
70_jpg.rf.211efb04ca2e7f5eb3088500c4d7a5c6.jpg,416,416,Potholes,0,102,279,415
172_jpg.rf.2aa9e5ba66fcd12c95fa37b09c6f77e0.jpg,416,416,Potholes,261,234,381,415
172_jpg.rf.2aa9e5ba66fcd12c95fa37b09c6f77e0.jpg,416,416,Potholes,29,0,157,67
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,23,222,67,267
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,304,251,329,295
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,347,252,378,301
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,195,312,251,376
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,94,311,146,401
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,393,334,416,411
42_jpg.rf.235bcce45dfcb571c247fb8dd7d86973.jpg,416,416,Potholes,264,336,319,416
210_jpg.rf.2928e1410b8acd2262442c6bc47ca38f.jpg,416,416,Potholes,0,142,173,248
210_jpg.rf.2928e1410b8acd2262442c6bc47ca38f.jpg,416,416,Potholes,177,231,241,296
210_jpg.rf.2928e1410b8acd2262442c6bc47ca38f.jpg,416,416,Potholes,102,291,179,333
210_jpg.rf.2928e1410b8acd2262442c6bc47ca38f.jpg,416,416,Potholes,273,259,416,416
67_jpg.rf.244415c3182316f94cc75ea32dd221b9.jpg,416,416,Potholes,0,225,123,320
67_jpg.rf.244415c3182316f94cc75ea32dd221b9.jpg,416,416,Potholes,243,97,405,416
67_jpg.rf.244415c3182316f94cc75ea32dd221b9.jpg,416,416,Potholes,125,286,240,346
31_jpg.rf.1de5455e4edf179225c0029e55dcbb79.jpg,416,416,Potholes,50,76,324,332
202_jpg.rf.255032199dd19c8ccfca1b2882a55623.jpg,416,416,Potholes,236,209,367,257
109_jpg.rf.29e21c3c8c8e80111d43da2b07539bc3.jpg,416,416,Potholes,112,173,270,261
173_jpg.rf.2430a5b05329108cbf737597c3618ad9.jpg,416,416,Potholes,137,148,281,228
173_jpg.rf.2430a5b05329108cbf737597c3618ad9.jpg,416,416,Potholes,145,292,290,405
160_jpg.rf.2a3c84d324dfd409b8e455ebb1cce690.jpg,416,416,Potholes,65,99,272,187
1_jpg.rf.2b211eae8f05ee377307d97a8aac15bd.jpg,416,416,Potholes,178,84,372,233
240_jpg.rf.2b5ec737423cad43eb547c6cbe55cc7c.jpg,416,416,Potholes,300,80,416,137
240_jpg.rf.2b5ec737423cad43eb547c6cbe55cc7c.jpg,416,416,Potholes,306,170,415,222
240_jpg.rf.2b5ec737423cad43eb547c6cbe55cc7c.jpg,416,416,Potholes,27,198,142,242
244_jpg.rf.2868e280e5930eade597b27b45cdc09c.jpg,416,416,Potholes,12,117,154,215
195_jpg.rf.2d1a55e2c2ebc3efb1c7dd403c79453d.jpg,416,416,Potholes,181,130,246,170
195_jpg.rf.2d1a55e2c2ebc3efb1c7dd403c79453d.jpg,416,416,Potholes,187,172,256,214
58_jpg.rf.2daa9a5b5ed9f5db885aac239a88be8c.jpg,416,416,Potholes,257,100,331,134
58_jpg.rf.2daa9a5b5ed9f5db885aac239a88be8c.jpg,416,416,Potholes,124,222,217,397
38_jpg.rf.27c1c3d89454f9682c6bf6b785288760.jpg,416,416,Potholes,210,223,343,273
38_jpg.rf.27c1c3d89454f9682c6bf6b785288760.jpg,416,416,Potholes,81,248,161,291
38_jpg.rf.27c1c3d89454f9682c6bf6b785288760.jpg,416,416,Potholes,122,358,307,416
209_jpg.rf.2ae414efff0a5e5dea11c683bd1bd9f0.jpg,416,416,Potholes,76,112,349,227
7_jpg.rf.2abb8fa08a08aef6e7da8d833eb173f5.jpg,416,416,Potholes,30,236,234,379
7_jpg.rf.2abb8fa08a08aef6e7da8d833eb173f5.jpg,416,416,Potholes,162,173,381,253
227_jpg.rf.2e09e3fc233349b913c00fdc9798dd56.jpg,416,416,Potholes,0,214,332,336
15_jpg.rf.2aff28c8026e34e7a39cae31bd1314cd.jpg,416,416,Potholes,84,32,297,251
69_jpg.rf.305a9addf27285eeccd209109c25bbd0.jpg,416,416,Potholes,233,13,351,106
69_jpg.rf.305a9addf27285eeccd209109c25bbd0.jpg,416,416,Potholes,64,149,218,416
116_jpg.rf.2d916ebd7be98eafe8699cbb80574aa9.jpg,416,416,Potholes,207,290,296,371
102_jpg.rf.2dfd429ee8d47b7540b72f3efeb48577.jpg,416,416,Potholes,118,255,282,358
102_jpg.rf.2dfd429ee8d47b7540b72f3efeb48577.jpg,416,416,Potholes,324,280,416,416
163_jpg.rf.302703c3bd8c7fefb35f066b96755023.jpg,416,416,Potholes,0,75,37,118
163_jpg.rf.302703c3bd8c7fefb35f066b96755023.jpg,416,416,Potholes,18,143,88,213
163_jpg.rf.302703c3bd8c7fefb35f066b96755023.jpg,416,416,Potholes,174,182,360,254
163_jpg.rf.302703c3bd8c7fefb35f066b96755023.jpg,416,416,Potholes,89,10,138,43
191_jpg.rf.2d88620b2f4a70fd511a5f0705b4b2da.jpg,416,416,Potholes,84,238,294,345
89_jpg.rf.30240f860d7d6601c42c2e44c3ed94cc.jpg,416,416,Potholes,18,280,403,391
22_jpg.rf.2ea023fd9a4d412f50381f0c86ec2f20.jpg,416,416,Potholes,359,102,415,141
22_jpg.rf.2ea023fd9a4d412f50381f0c86ec2f20.jpg,416,416,Potholes,149,165,245,201
22_jpg.rf.2ea023fd9a4d412f50381f0c86ec2f20.jpg,416,416,Potholes,291,204,416,346
180_jpg.rf.36006e3365585a85a0c134e18c9b31f2.jpg,416,416,Potholes,146,142,357,321
180_jpg.rf.36006e3365585a85a0c134e18c9b31f2.jpg,416,416,Potholes,0,209,110,299
77_jpg.rf.2fff5be204367402c55d547da06ae9c8.jpg,416,416,Potholes,46,170,277,274
167_jpg.rf.329181e47c7c821c122a054d0ebf7d28.jpg,416,416,Potholes,73,148,143,189
167_jpg.rf.329181e47c7c821c122a054d0ebf7d28.jpg,416,416,Potholes,0,265,39,320
167_jpg.rf.329181e47c7c821c122a054d0ebf7d28.jpg,416,416,Potholes,257,60,318,112
98_jpg.rf.2f3ffd0a087bb393ad40b94f4cdcfdaa.jpg,416,416,Potholes,129,99,301,290
150_jpg.rf.37242e9c10255a882e8f481614af94fd.jpg,416,416,Potholes,59,246,346,341
55_jpg.rf.310956ac3a932e6a038829c31fdbcb14.jpg,416,416,Potholes,61,12,174,140
55_jpg.rf.310956ac3a932e6a038829c31fdbcb14.jpg,416,416,Potholes,138,151,276,293
190_jpg.rf.3496ab311d9545f3760a8a6e2c94d20a.jpg,416,416,Potholes,106,270,275,404
75_jpg.rf.302516d9a1081e44dc64674b4e43f95d.jpg,416,416,Potholes,73,244,328,320
177_jpg.rf.35512431a1ea6c034152094eeb545fd9.jpg,416,416,Potholes,131,174,313,324
233_jpg.rf.2ef5b1a00b1193bd7059c3a12efd4f38.jpg,416,416,Potholes,234,115,345,179
233_jpg.rf.2ef5b1a00b1193bd7059c3a12efd4f38.jpg,416,416,Potholes,85,115,189,213
233_jpg.rf.2ef5b1a00b1193bd7059c3a12efd4f38.jpg,416,416,Potholes,291,234,416,400
233_jpg.rf.2ef5b1a00b1193bd7059c3a12efd4f38.jpg,416,416,Potholes,0,268,113,405
233_jpg.rf.2ef5b1a00b1193bd7059c3a12efd4f38.jpg,416,416,Potholes,345,28,416,148
72_jpg.rf.3434d369dbe204e9ba0b980280d98cf1.jpg,416,416,Potholes,210,192,293,275
19_jpg.rf.377b7f34747c7ab4729ff85fce2d9cab.jpg,416,416,Potholes,299,93,359,128
19_jpg.rf.377b7f34747c7ab4729ff85fce2d9cab.jpg,416,416,Potholes,217,134,298,167
19_jpg.rf.377b7f34747c7ab4729ff85fce2d9cab.jpg,416,416,Potholes,255,271,314,326
55_jpg.rf.3c253726a119ac998b2337b2c80297fd.jpg,416,416,Potholes,80,6,189,129
55_jpg.rf.3c253726a119ac998b2337b2c80297fd.jpg,416,416,Potholes,155,140,288,277
118_jpg.rf.3781c38d7a621ba8502ab36faaddaa5f.jpg,416,416,Potholes,194,201,230,237
118_jpg.rf.3781c38d7a621ba8502ab36faaddaa5f.jpg,416,416,Potholes,335,241,415,300
87_jpg.rf.34813a412b7f370e3ffedabf2a668081.jpg,416,416,Potholes,88,165,249,322
207_jpg.rf.36da18d50df4e38abaf6df5808735038.jpg,416,416,Potholes,35,176,219,303
150_jpg.rf.3638abeefc86a9cd5b4bce88bf6be2b7.jpg,416,416,Potholes,22,273,348,381
15_jpg.rf.371b7033c29af1f3fd696d83ca0e7589.jpg,416,416,Potholes,77,54,288,271
116_jpg.rf.39c63320dd7d4dc8517d9aa00a8e21fa.jpg,416,416,Potholes,148,88,386,207
116_jpg.rf.39c63320dd7d4dc8517d9aa00a8e21fa.jpg,416,416,Potholes,7,223,90,341
117_jpg.rf.3a1af10432b7f7169eab9ab43aac1279.jpg,416,416,Potholes,106,152,346,314
237_jpg.rf.3a036d0fe68c082367e701eea91b3b65.jpg,416,416,Potholes,125,77,223,156
237_jpg.rf.3a036d0fe68c082367e701eea91b3b65.jpg,416,416,Potholes,257,111,333,168
80_jpg.rf.3909021a699140a41e348d580ec39619.jpg,416,416,Potholes,175,46,349,415
2_jpg.rf.362a613efc1a3088b596e82c6a1ba04d.jpg,416,416,Potholes,14,141,80,199
2_jpg.rf.362a613efc1a3088b596e82c6a1ba04d.jpg,416,416,Potholes,199,202,371,303
97_jpg.rf.3a18a57db1ee4a5d9ab9903add93f630.jpg,416,416,Potholes,90,254,141,312
97_jpg.rf.3a18a57db1ee4a5d9ab9903add93f630.jpg,416,416,Potholes,41,304,109,363
97_jpg.rf.3a18a57db1ee4a5d9ab9903add93f630.jpg,416,416,Potholes,187,308,303,415
33_jpg.rf.38739f3104ed023bbb627dfa48dc833f.jpg,416,416,Potholes,192,138,326,211
33_jpg.rf.38739f3104ed023bbb627dfa48dc833f.jpg,416,416,Potholes,113,196,249,352
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,207,55,304,110
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,26,50,155,165
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,318,88,415,135
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,280,191,344,266
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,3,227,72,335
104_jpg.rf.395863843ec293b1ea536d26864f5968.jpg,416,416,Potholes,139,289,235,374
209_jpg.rf.3a3416a66a35fdd2c6dc811ffdced5fe.jpg,416,416,Potholes,74,111,333,220
112_jpg.rf.3d26d8b99df8e711236fe44f56f7f515.jpg,416,416,Potholes,121,86,224,205
173_jpg.rf.38e7b96a33edd17c19bead6c56cd131e.jpg,416,416,Potholes,155,137,294,215
173_jpg.rf.38e7b96a33edd17c19bead6c56cd131e.jpg,416,416,Potholes,163,277,303,386
34_jpg.rf.3a8dc9384bfab4c2c9a6dad4061470c5.jpg,416,416,Potholes,46,21,329,313
111_jpg.rf.3e85cd00e0a14676231934a549493ef7.jpg,416,416,Potholes,152,121,204,183
111_jpg.rf.3e85cd00e0a14676231934a549493ef7.jpg,416,416,Potholes,168,175,273,278
211_jpg.rf.38c5efa1984ff144108865c345409e54.jpg,416,416,Potholes,113,309,235,408
251_jpg.rf.3cdb745bf1f8ca87c9a4d4f914bb3cad.jpg,416,416,Potholes,48,152,415,342
95_jpg.rf.3c7a4c21e204d97f8883499e455c5756.jpg,416,416,Potholes,69,206,122,270
95_jpg.rf.3c7a4c21e204d97f8883499e455c5756.jpg,416,416,Potholes,256,323,309,392
81_jpg.rf.3c879ba2f19f5b916d9601858b41c76c.jpg,416,416,Potholes,43,184,403,248
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,259,220,280,258
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,364,248,408,293
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,107,245,154,296
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,318,282,336,305
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,101,353,152,388
118_jpg.rf.3d8f7eded50855300217a1ad0b249e9d.jpg,416,416,Potholes,330,372,361,410
72_jpg.rf.3c12b994728b043343f0a403c4f70d54.jpg,416,416,Potholes,235,230,330,325
127_jpg.rf.3e3ebb808c22e2471062b9380109293d.jpg,416,416,Potholes,231,66,256,108
127_jpg.rf.3e3ebb808c22e2471062b9380109293d.jpg,416,416,Potholes,191,111,230,146
127_jpg.rf.3e3ebb808c22e2471062b9380109293d.jpg,416,416,Potholes,224,154,263,204
127_jpg.rf.3e3ebb808c22e2471062b9380109293d.jpg,416,416,Potholes,170,214,229,269
86_jpg.rf.414e6a168910e0282797d1b32359ee7d.jpg,416,416,Potholes,211,186,240,210
86_jpg.rf.414e6a168910e0282797d1b32359ee7d.jpg,416,416,Potholes,163,218,203,232
86_jpg.rf.414e6a168910e0282797d1b32359ee7d.jpg,416,416,Potholes,283,222,358,242
86_jpg.rf.414e6a168910e0282797d1b32359ee7d.jpg,416,416,Potholes,246,266,302,286
86_jpg.rf.414e6a168910e0282797d1b32359ee7d.jpg,416,416,Potholes,62,300,166,318
80_jpg.rf.3cff99e17ebcc5d5e83bc4eea33f47c8.jpg,416,416,Potholes,18,198,350,415
114_jpg.rf.3dd23a668fe2a599c00377115421f1d6.jpg,416,416,Potholes,141,76,197,118
114_jpg.rf.3dd23a668fe2a599c00377115421f1d6.jpg,416,416,Potholes,231,197,299,267
114_jpg.rf.3dd23a668fe2a599c00377115421f1d6.jpg,416,416,Potholes,235,319,338,416
114_jpg.rf.3dd23a668fe2a599c00377115421f1d6.jpg,416,416,Potholes,100,36,146,63
81_jpg.rf.3d9570fb34741cf4fb995c3d547da1b3.jpg,416,416,Potholes,204,264,269,301
81_jpg.rf.3d9570fb34741cf4fb995c3d547da1b3.jpg,416,416,Potholes,52,264,138,313
81_jpg.rf.3d9570fb34741cf4fb995c3d547da1b3.jpg,416,416,Potholes,149,284,195,326
81_jpg.rf.3d9570fb34741cf4fb995c3d547da1b3.jpg,416,416,Potholes,15,334,95,369
81_jpg.rf.3d9570fb34741cf4fb995c3d547da1b3.jpg,416,416,Potholes,273,327,343,416

57_jpg.rf.3fee2d80f21d8e59c73a579dd9539836.jpg,416,416,Potholes,0,176,61,200
57_jpg.rf.3fee2d80f21d8e59c73a579dd9539836.jpg,416,416,Potholes,103,176,170,202
57_jpg.rf.3fee2d80f21d8e59c73a579dd9539836.jpg,416,416,Potholes,192,180,293,210
57_jpg.rf.3fee2d80f21d8e59c73a579dd9539836.jpg,416,416,Potholes,0,219,44,248
61_jpg.rf.3fc2e238936583b2dfd2d95cc75bee04.jpg,416,416,Potholes,194,299,400,400
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,21,237,64,281
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,296,265,321,309
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,337,266,368,314
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,189,325,244,387
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,90,324,141,412
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,383,346,416,416
42_jpg.rf.403f7284ef5d5152a96d4c2af0b8b302.jpg,416,416,Potholes,256,348,310,416
69_jpg.rf.406b10d54b708df20ecff1b542a64c26.jpg,416,416,Potholes,229,2,353,100
69_jpg.rf.406b10d54b708df20ecff1b542a64c26.jpg,416,416,Potholes,52,146,214,416
242_jpg.rf.3e9b174b532c591c54c31781403c9594.jpg,416,416,Potholes,103,32,325,322
195_jpg.rf.42220b00018eb9355f2f69564612347d.jpg,416,416,Potholes,184,144,244,181
195_jpg.rf.42220b00018eb9355f2f69564612347d.jpg,416,416,Potholes,189,184,254,223
238_jpg.rf.3d744d4edf498c5eb8b9cba20db8d762.jpg,416,416,Potholes,80,65,161,134
238_jpg.rf.3d744d4edf498c5eb8b9cba20db8d762.jpg,416,416,Potholes,143,95,317,254
65_jpg.rf.428eab29054d916965eb10772b9cc324.jpg,416,416,Potholes,245,78,416,249
65_jpg.rf.428eab29054d916965eb10772b9cc324.jpg,416,416,Potholes,19,138,154,264
216_jpg.rf.41b5d89173226df64ea0872156fd49ec.jpg,416,416,Potholes,69,198,355,393
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,131,99,197,152
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,84,196,169,275
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,197,224,275,296
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,116,298,160,352
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,191,317,259,356
224_jpg.rf.3e870319d5c3e7caa4180948ffbcaceb.jpg,416,416,Potholes,290,331,369,364
148_jpg.rf.43ded484fb0213a19dc9a0387dc77f4d.jpg,416,416,Potholes,161,164,325,300
148_jpg.rf.43ded484fb0213a19dc9a0387dc77f4d.jpg,416,416,Potholes,189,0,311,46
112_jpg.rf.44bcb4a29ebbfbd0aa4d26f0ad4edfac.jpg,416,416,Potholes,0,229,42,293
112_jpg.rf.44bcb4a29ebbfbd0aa4d26f0ad4edfac.jpg,416,416,Potholes,92,271,240,329
112_jpg.rf.44bcb4a29ebbfbd0aa4d26f0ad4edfac.jpg,416,416,Potholes,83,184,229,261
22_jpg.rf.462d81bdf1150bd4ac1d023afaf21aaf.jpg,416,416,Potholes,332,147,399,181
22_jpg.rf.462d81bdf1150bd4ac1d023afaf21aaf.jpg,416,416,Potholes,141,204,229,237
22_jpg.rf.462d81bdf1150bd4ac1d023afaf21aaf.jpg,416,416,Potholes,270,239,390,367
94_jpg.rf.434a44b0f1abe3efc1479929d20ea591.jpg,416,416,Potholes,153,195,206,226
128_jpg.rf.42e8ab947ff7da480eee3baa91f3f208.jpg,416,416,Potholes,148,116,359,370
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,234,75,349,115
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,290,131,373,204
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,387,116,416,238
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,0,209,33,335
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,105,252,248,415
40_jpg.rf.3f0b4a18f76f4f24969def0efb11988d.jpg,416,416,Potholes,279,256,416,415
26_jpg.rf.414f67d40dc52ca74de51a5643124215.jpg,416,416,Potholes,58,134,415,292
101_jpg.rf.414e86ff4c87e05f4031eedc5214fe64.jpg,416,416,Potholes,3,87,416,384
92_jpg.rf.43168510f3b518d3d5af6aa6be1a0cff.jpg,416,416,Potholes,254,210,415,332
70_jpg.rf.44d2f3d88094a878e9f28b2cd67af593.jpg,416,416,Potholes,0,108,271,416
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,169,89,259,137
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,107,169,217,250
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,39,231,126,355
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,205,274,405,416
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,122,8,145,47
85_jpg.rf.41ffd387691b683aa18670c22d0cec9c.jpg,416,416,Potholes,27,31,96,83
134_jpg.rf.46107983e1919416035116b9773ac6e4.jpg,416,416,Potholes,194,102,243,131
134_jpg.rf.46107983e1919416035116b9773ac6e4.jpg,416,416,Potholes,123,11,175,47
134_jpg.rf.46107983e1919416035116b9773ac6e4.jpg,416,416,Potholes,325,0,402,71
134_jpg.rf.46107983e1919416035116b9773ac6e4.jpg,416,416,Potholes,61,45,106,65
134_jpg.rf.46107983e1919416035116b9773ac6e4.jpg,416,416,Potholes,14,73,76,115
63_jpg.rf.44d1914b0c28cb79a4757c6f62e32dd2.jpg,416,416,Potholes,63,113,379,289
123_jpg.rf.461a2c3066f1aa952ce74d31afd3aa6a.jpg,416,416,Potholes,178,220,311,296
246_jpg.rf.4a1adf84637ad900a41034f5a976cff1.jpg,416,416,Potholes,245,174,397,255
246_jpg.rf.4a1adf84637ad900a41034f5a976cff1.jpg,416,416,Potholes,49,250,232,372
51_jpg.rf.4b06deae2a57c1f088e3fc22bd382e8d.jpg,416,416,Potholes,96,83,331,288
44_jpg.rf.3f80eaa442127e9bfdf9ed3c5afcd571.jpg,416,416,Potholes,0,103,66,146
44_jpg.rf.3f80eaa442127e9bfdf9ed3c5afcd571.jpg,416,416,Potholes,76,125,186,198
65_jpg.rf.49785b466f94ad9f274dad5d2e0bc15e.jpg,416,416,Potholes,142,91,276,379
97_jpg.rf.49c7eff47ccd9c34d7d091b912b5a489.jpg,416,416,Potholes,35,260,84,316
97_jpg.rf.49c7eff47ccd9c34d7d091b912b5a489.jpg,416,416,Potholes,0,309,53,368
97_jpg.rf.49c7eff47ccd9c34d7d091b912b5a489.jpg,416,416,Potholes,129,312,241,415
97_jpg.rf.4bca835f9a4eb6d42c3cddf2d191289c.jpg,416,416,Potholes,67,114,335,302
24_jpg.rf.46383602d3aef96993d3bab903da978f.jpg,416,416,Potholes,179,46,268,95
24_jpg.rf.46383602d3aef96993d3bab903da978f.jpg,416,416,Potholes,1,57,119,109
24_jpg.rf.46383602d3aef96993d3bab903da978f.jpg,416,416,Potholes,307,68,415,123
24_jpg.rf.46383602d3aef96993d3bab903da978f.jpg,416,416,Potholes,119,80,258,131
24_jpg.rf.46383602d3aef96993d3bab903da978f.jpg,416,416,Potholes,351,176,415,232
229_jpg.rf.480d5decfe39533d6a7e250cb2398d88.jpg,416,416,Potholes,183,115,404,316
253_jpg.rf.46727fe1898e5634367f5b27e30a0e7b.jpg,416,416,Potholes,31,254,180,352
253_jpg.rf.46727fe1898e5634367f5b27e30a0e7b.jpg,416,416,Potholes,246,346,413,415
96_jpg.rf.4321b6d5df72a177f7229057a859d5cd.jpg,416,416,Potholes,226,215,330,362
172_jpg.rf.4f535a77ff111c6820f10f02bc40fbaf.jpg,416,416,Potholes,226,232,327,406
172_jpg.rf.4f535a77ff111c6820f10f02bc40fbaf.jpg,416,416,Potholes,27,23,136,87
121_jpg.rf.4f9f2b168f25b1286e6094d955ac3406.jpg,416,416,Potholes,151,193,311,294
109_jpg.rf.507210044d1e23e78b800add82198291.jpg,416,416,Potholes,94,194,257,285
22_jpg.rf.500b857037d3e82827da2fcd4377bb7a.jpg,416,416,Potholes,118,217,193,290
16_jpg.rf.4fbb938657f27e593a84cea723b647bd.jpg,416,416,Potholes,118,110,307,336
98_jpg.rf.53c5ae70418b3edb5a4fbd047900fae0.jpg,416,416,Potholes,96,82,243,319
116_jpg.rf.4cb77cfb2d9f5fb47c5566ed03c56dee.jpg,416,416,Potholes,141,75,386,198
116_jpg.rf.4cb77cfb2d9f5fb47c5566ed03c56dee.jpg,416,416,Potholes,0,215,81,337
37_jpg.rf.52debfb5d27f10fddb6e5e5e7b7b3869.jpg,416,416,Potholes,187,227,331,395
6_jpg.rf.4f42110cf8ba2cce79e6b3c42ff48cd1.jpg,416,416,Potholes,121,194,249,258
6_jpg.rf.4f42110cf8ba2cce79e6b3c42ff48cd1.jpg,416,416,Potholes,275,253,368,300
17_jpg.rf.52500d263d5d950565fabd64bd096284.jpg,416,416,Potholes,210,95,316,132
17_jpg.rf.52500d263d5d950565fabd64bd096284.jpg,416,416,Potholes,282,133,344,178
